16,17.3941
16,17.3649
16,17.5023
17,17.3516
17,16.0404
17,17.1043
17,16.8856
17,16.7122
17,16.7309
17,16.5904
18,16.2794
18,16.6791
18,16.3087
18,15.8825
18,15.8361
19,15.3333
19,15.879
19,15.6889
19,15.8484
19,14.5054
19,14.0634
19,13.8503
19,13.8587
19,13.877
19,13.8753
19,13.5711
19,13.4656
19,14.6532
19,13.998
19,13.7517
19,13.2256
18,13.3738
18,13.0474
18,13.6131
18,13.3183
19,14.1798
18,14.4075
18,15.5698
18,15.3027
18,16.4386
18,16.1074
18,16.2739
18,16.3088
18,15.5438
18,15.5323
18,15.9704
18,15.3361
18,15.4594
18,16.2867
18,15.5211
18,15.2114
18,16.1302
18,15.409
18,16.3393
18,16.2581
18,16.4544
18,15.6526
18,15.4267
18,16.2689
18,17.0121
19,15.9926
19,15.7771
19,14.6542
19,14.6832
18,15.262
18,14.7084
18,15.4295
18,16.089
18,16.0975
18,16.5596
18,16.3828
17,15.8984
17,15.8479
17,15.4903
17,16.3867
17,15.3281
17,16.0909
17,16.0847
17,16.653
17,16.1224
17,15.7917
16,15.6779
16,15.3903
16,14.2454
16,14.2691
16,14.9372
16,14.2919
16,14.7808
16,15.5887
16,15.6896
16,16.1312
16,15.9005
16,16.4096
16,15.9627
16,15.5482
16,15.9765
15,16.1624
15,15.7359
15,15.4928
15,15.6835
15,15.7749
14,17.404
14,16.9968
14,16.5562
14,17.4617
14,17.2199
14,16.532
14,17.1252
14,16.0299
14,15.4189
16,15.8489
16,16.1308
16,16.2226
15,16.3086
15,14.9827
16,16.0362
16,16.0911
16,15.3297
16,16.1894
16,17.3382
17,16.0982
17,17.448
17,18.4907
17,19.01
17,19.7182
18,19.9291
18,20.1407
18,20.4379
18,20.46
18,19.8905
18,19.7703
18,20.1373
18,19.7183
18,19.659
18,19.8768
19,20.273
19,20.9096
19,21.5637
19,21.4352
19,20.8853
20,19.2198
20,19.2316
20,20.5179
20,21.2915
20,21.9056
21,21.6935
21,21.6515
21,21.8414
21,22.0542
21,22.1621
21,21.9538
21,20.4458
21,21.5571
21,21.3629
21,21.3284
21,21.7729
21,22.8937
21,22.3906
21,22.0759
21,22.9532
21,23.6595
21,22.4607
21,23.0428
21,22.5483
21,22.6109
21,22.8264
21,22.9177
21,23.034
21,22.7367
21,22.5217
22,22.4577
22,21.6781
22,21.9544
22,22.4911
22,22.3171
22,22.1196
22,23.1983
22,24.0952
22,23.6209
22,23.2791
22,22.7416
22,22.3378
22,21.8833
22,21.1761
22,20.8337
22,21.6854
22,20.9409
22,21.4139
22,22.1471
22,21.3863
22,21.7733
22,21.3671
22,20.5877
22,20.5471
22,20.0945
22,20.2483
22,20.2388
22,20.3176
22,20.3481
22,20.7907
22,21.5699
22,22.6268
22,22.5354
22,22.4971
22,22.5771
22,23.2806
22,22.2274
23,22.5307
23,22.5325
23,23.1982
23,23.8889
23,23.9753
23,23.9818
23,23.2471
23,22.7418
24,23.2661
23,23.4402
23,22.7677
23,23.3615
23,23.2852
24,24.5687
24,24.5264
24,25.1755
24,25.1319
24,25.1799
25,24.9015
25,25.7459
25,25.6011
25,25.7308
25,26.4267
26,27.2391
26,27.1819
26,27.1557
26,27.3718
26,28.0831
27,28.0698
27,28.6994
27,28.1779
27,28.2901
27,28.1867
27,28.663
27,30.9127
27,29.7219
27,29.8337
27,31.1951
28,31.4754
28,30.5065
28,29.9052
28,29.7992
28,31.2918
28,30.3264
27,29.5794
27,30.5403
27,31.4113
27,31.8443
27,30.8641
27,30.0013
27,30.2471
27,31.0579
27,30.9393
27,30.704
27,29.7321
27,29.2665
27,29.1683
27,29.0503
27,29.3113
27,29.5673
27,28.5833
27,27.3992
27,27.8247
28,28.6996
28,29.8422
28,27.7531
28,29.5923
28,30.6103
28,30.4077
28,30.9948
28,31.4605
28,30.0918
28,30.3434
29,29.1452
29,30.218
29,30.4414
29,29.6801
29,29.2221
29,27.9894
29,28.4571
29,29.28
29,29.0707
29,28.7358
29,29.3128
29,30.2054
29,28.9969
29,30.2457
29,29.3458
29,29.4325
29,31.1591
29,30.9667
29,30.9761
29,31.1773
29,30.3149
28,30.2774
28,29.4234
28,30.1064
28,29.2318
28,28.5046
28,28.5978
28,29.2332
28,29.6166
28,28.9887
28,28.4588
28,28.6703
28,28.1564
28,27.5552
28,26.3156
28,27.467
27,27.598
27,26.4265
27,27.2754
27,27.2148
28,26.4852
28,25.453
28,25.726
28,25.5038
28,26.3684
28,26.221
28,25.9186
28,26.1399
28,26.3202
28,26.4126
